"g1id","g2id","y","ix","g1x","g2x"
72,45,4,4,1,0
90,45,6,4,0,0
56,45,4,5,1,0
128,45,4,3,0,0
94,45,4,5,1,0
61,45,4,3,1,0
96,45,4,2,1,0
138,45,4,4,0,0
35,45,4,3,1,0
13,45,5,3,1,0
48,45,3,4,0,0
32,45,6,4,0,0
32,45,6,4,0,0
120,45,5,4,1,0
51,45,4,4,1,0
86,45,4,4,0,0
122,45,5,4,0,0
82,45,4,4,0,0
55,45,4,4,0,0
79,45,4,4,0,0
56,45,4,4,1,0
97,45,7,6,0,0
74,45,3,3,0,0
75,45,5,4,1,0
98,45,3,3,1,0
18,45,4,4,1,0
53,45,5,4,1,0
82,45,4,5,0,0
94,45,3,3,1,0
66,45,5,5,1,0
136,45,3,3,1,0
50,45,4,4,0,0
96,45,5,5,1,0
50,45,4,4,0,0
45,45,3,4,1,0
98,45,5,5,1,0
1,45,4,4,0,0
37,45,4,4,0,0
37,45,5,3,0,0
89,45,3,4,1,0
119,45,5,5,0,0
50,45,4,4,0,0
121,45,5,3,0,0
53,45,3,4,1,0
42,45,4,4,1,0
14,45,5,3,0,0
83,45,4,4,1,0
101,45,2,2,0,0
119,45,4,4,0,0
87,45,3,4,0,0
69,45,4,4,1,0
80,45,3,3,0,0
34,45,3,4,0,0
65,45,4,5,0,0
105,45,5,3,0,0
105,45,4,3,0,0
70,45,6,4,0,0
69,45,4,4,1,0
71,45,5,4,0,0
63,45,6,4,1,0
71,45,5,4,0,0
106,45,5,4,1,0
58,45,4,6,1,0
70,45,5,4,0,0
83,45,5,5,1,0
33,45,2,3,0,0
97,45,6,5,0,0
52,45,4,3,0,0
87,45,3,4,0,0
70,45,6,4,0,0
100,45,3,4,1,0
68,45,2,4,0,0
70,45,5,4,0,0
143,46,4,2,1,0
143,46,5,4,1,0
142,46,4,3,1,0
98,46,6,5,1,0
111,46,4,4,0,0
114,46,3,3,0,0
106,46,4,4,1,0
127,46,5,5,0,0
137,46,5,4,1,0
126,46,5,5,1,0
111,46,2,4,0,0
112,46,4,5,0,0
116,46,4,5,0,0
131,46,3,3,0,0
4,46,4,4,1,0
147,46,5,3,0,0
126,46,3,4,1,0
91,46,4,4,0,0
113,46,4,4,0,0
145,46,4,5,0,0
128,46,6,5,0,0
129,46,3,4,1,0
125,46,4,4,1,0
79,46,4,3,0,0
96,46,3,4,1,0
138,46,4,4,0,0
133,46,4,4,1,0
111,46,4,4,0,0
117,46,4,3,1,0
99,46,4,4,1,0
73,46,3,3,0,0
108,46,3,3,0,0
109,46,4,5,1,0
75,46,4,4,1,0
150,46,3,4,0,0
113,46,4,3,0,0
90,46,4,2,0,0
73,46,3,5,0,0
108,46,4,4,0,0
115,46,4,4,1,0
134,46,3,5,0,0
76,46,4,4,1,0
118,46,4,4,0,0
113,46,5,5,0,0
115,46,5,3,1,0
139,46,4,4,1,0
122,46,5,3,0,0
47,46,4,4,0,0
140,46,4,4,0,0
140,46,3,4,0,0
20,46,6,4,1,0
4,46,4,3,1,0
21,46,4,5,0,0
22,46,5,4,1,0
74,46,5,4,0,0
92,46,6,5,0,0
75,46,4,3,1,0
24,46,4,4,1,0
106,46,5,4,1,0
94,46,4,4,1,0
60,46,3,5,0,0
148,46,3,4,1,0
61,46,4,5,1,0
90,46,4,5,0,0
63,46,4,4,1,0
46,46,5,4,0,0
81,46,5,5,1,0
64,46,5,4,0,0
30,46,4,4,1,0
82,46,4,4,0,0
100,46,5,6,1,0
85,46,3,4,0,0
138,46,4,3,0,0
17,46,3,3,0,0
104,46,2,3,0,0
46,46,4,4,0,0
2,46,4,5,1,0
89,46,4,5,1,0
89,46,4,3,1,0
43,46,3,3,0,0
38,46,5,3,0,0
38,46,5,4,0,0
23,46,4,5,1,0
128,46,5,3,0,0
123,46,3,3,1,0
147,46,5,3,0,0
3,46,5,4,0,0
101,46,3,4,0,0
78,46,5,4,1,0
26,46,5,3,1,0
102,46,3,4,0,0
97,46,2,5,0,0
29,46,5,4,0,0
81,46,4,4,1,0
82,46,3,3,0,0
65,46,3,4,0,0
25,46,4,3,1,0
21,46,4,3,0,0
103,46,5,3,1,0
51,46,3,4,1,0
104,46,3,4,0,0
87,46,4,5,0,0
105,46,3,3,0,0
54,46,3,4,0,0
8,46,5,4,1,0
43,46,4,4,0,0
57,46,5,3,0,0
58,46,3,4,1,0
53,46,5,5,1,0
117,46,4,4,1,0
50,46,5,4,0,0
85,46,3,4,0,0
132,46,4,3,0,0
63,46,5,5,1,0
52,46,4,3,0,0
1,46,4,3,0,0
12,46,2,4,1,0
2,46,3,4,1,0
49,46,5,5,0,0
3,46,5,4,0,0
45,46,4,4,1,0
123,46,4,4,1,0
19,46,5,5,1,0
66,46,5,5,1,0
83,46,6,5,1,0
30,46,6,5,1,0
84,46,4,3,1,0
33,46,4,4,0,0
17,46,2,4,0,0
41,46,5,4,1,0
58,46,4,4,1,0
70,46,5,4,0,0
105,46,3,4,0,0
66,46,6,5,1,0
44,46,3,5,1,0
33,46,5,4,0,0
34,46,4,5,0,0
65,46,3,3,0,0
83,46,5,4,1,0
27,46,4,5,0,0
30,46,5,3,1,0
41,46,4,3,1,0
45,46,4,4,1,0
51,46,4,4,1,0
52,46,5,5,0,0
31,46,3,4,0,0
107,47,4,3,0,0
117,47,3,3,1,0
144,47,5,4,1,0
111,47,5,4,0,0
114,47,4,3,0,0
127,47,4,3,0,0
76,47,4,4,1,0
127,47,5,3,0,0
125,47,4,5,1,0
73,47,5,5,0,0
124,47,4,4,0,0
125,47,3,4,1,0
63,47,3,3,1,0
131,47,5,4,0,0
128,47,4,3,0,0
80,47,5,4,0,0
112,47,4,3,0,0
72,47,5,3,1,0
148,47,6,4,1,0
148,47,4,4,1,0
118,47,5,5,0,0
109,47,3,4,1,0
138,47,6,6,0,0
75,47,3,3,1,0
145,47,5,4,0,0
120,47,5,3,1,0
145,47,5,5,0,0
146,47,3,4,1,0
146,47,3,5,1,0
112,47,4,4,0,0
123,47,3,3,1,0
89,47,6,4,1,0
142,47,5,5,1,0
74,47,5,4,0,0
144,47,5,5,1,0
6,47,3,4,1,0
134,47,5,5,0,0
59,47,4,4,0,0
106,47,5,4,1,0
141,47,3,1,1,0
77,47,3,3,0,0
78,47,3,4,1,0
119,47,4,4,0,0
78,47,5,3,1,0
61,47,4,3,1,0
132,47,3,4,0,0
48,47,4,4,0,0
89,47,5,4,1,0
119,47,3,3,0,0
9,47,4,5,1,0
149,47,3,5,0,0
139,47,4,4,1,0
47,47,4,4,0,0
59,47,5,5,0,0
59,47,4,4,0,0
65,47,5,3,0,0
2,47,4,4,1,0
142,47,4,4,1,0
91,47,5,4,0,0
4,47,4,4,1,0
126,47,3,3,1,0
110,47,3,4,1,0
76,47,4,4,1,0
88,47,3,4,1,0
7,47,4,4,0,0
25,47,4,5,1,0
43,47,3,4,0,0
149,47,4,3,0,0
46,47,5,4,0,0
110,47,4,5,1,0
81,47,5,4,1,0
82,47,4,4,0,0
13,47,4,4,1,0
8,47,3,5,1,0
49,47,4,4,0,0
50,47,4,4,0,0
120,47,4,5,1,0
34,47,4,3,0,0
87,47,5,4,0,0
99,47,3,4,1,0
140,47,5,4,0,0
36,47,4,5,0,0
20,47,3,4,1,0
20,47,3,5,1,0
90,47,5,3,0,0
21,47,4,5,0,0
24,47,3,2,1,0
24,47,4,5,1,0
128,47,4,5,0,0
42,47,5,3,1,0
77,47,4,5,0,0
78,47,4,5,1,0
27,47,5,4,0,0
79,47,5,4,0,0
29,47,3,4,0,0
140,47,4,3,0,0
99,47,2,3,1,0
60,47,5,5,0,0
104,47,3,3,0,0
140,47,4,3,0,0
19,47,3,4,1,0
19,47,3,4,1,0
54,47,4,3,0,0
55,47,3,4,0,0
56,47,4,5,1,0
91,47,5,4,0,0
91,47,5,4,0,0
22,47,4,4,1,0
5,47,5,5,0,0
40,47,4,4,0,0
58,47,2,3,1,0
83,47,3,3,1,0
83,47,4,4,1,0
95,47,4,4,0,0
49,47,4,3,0,0
44,47,3,4,1,0
62,47,4,4,0,0
132,47,4,4,0,0
63,47,4,3,1,0
23,47,5,5,1,0
82,47,6,5,0,0
106,47,4,4,1,0
32,47,3,2,0,0
90,47,5,4,0,0
50,47,2,4,0,0
68,47,6,6,0,0
34,47,2,3,0,0
17,47,5,3,0,0
52,47,5,5,0,0
53,47,5,4,1,0
13,47,3,3,1,0
135,47,4,4,1,0
56,47,4,5,1,0
4,47,5,2,1,0
92,47,3,3,0,0
54,47,5,5,0,0
66,47,5,4,1,0
134,47,5,4,0,0
67,47,4,4,1,0
66,47,5,6,1,0
64,47,5,4,0,0
45,47,4,5,1,0
96,47,6,4,1,0
64,47,4,4,0,0
45,47,3,4,1,0
51,47,5,4,1,0
11,47,4,4,0,0
26,47,3,3,1,0
87,47,5,4,0,0
44,47,4,4,1,0
65,47,5,5,0,0
84,47,3,5,1,0
18,47,5,3,1,0
57,47,5,3,0,0
57,47,5,4,0,0
14,47,5,5,0,0
28,47,4,3,0,0
97,47,5,4,0,0
18,47,5,4,1,0
117,48,4,5,1,1
141,48,5,4,1,1
108,48,4,5,0,1
127,48,3,3,0,1
125,48,2,3,1,1
116,48,3,4,0,1
112,48,6,4,0,1
115,48,4,3,1,1
46,48,3,3,0,1
142,48,4,3,1,1
112,48,5,5,0,1
118,48,4,4,0,1
107,48,4,4,0,1
123,48,4,4,1,1
119,48,4,4,0,1
125,48,4,5,1,1
102,48,4,5,0,1
6,48,4,5,1,1
76,48,4,3,1,1
36,48,4,4,0,1
141,48,5,4,1,1
147,48,4,4,0,1
149,48,3,3,0,1
109,48,5,3,1,1
109,48,5,4,1,1
123,48,4,4,1,1
89,48,5,6,1,1
113,48,3,3,0,1
148,48,6,5,1,1
63,48,5,5,1,1
116,48,3,3,0,1
106,48,4,6,1,1
48,48,4,4,0,1
107,48,4,4,0,1
15,48,4,4,0,1
50,48,4,5,0,1
120,48,3,4,1,1
139,48,4,5,1,1
12,48,5,4,1,1
117,48,4,4,1,1
88,48,6,3,1,1
20,48,4,4,1,1
108,48,3,4,0,1
126,48,4,4,1,1
144,48,3,4,1,1
127,48,3,2,0,1
7,48,3,3,0,1
129,48,3,4,1,1
77,48,4,5,0,1
9,48,3,4,1,1
61,48,3,3,1,1
79,48,4,4,0,1
114,48,5,4,0,1
11,48,4,3,0,1
11,48,4,3,0,1
133,48,3,4,1,1
82,48,3,4,0,1
117,48,3,3,1,1
135,48,4,5,1,1
60,48,5,4,0,1
83,48,4,4,1,1
49,48,3,2,0,1
49,48,4,3,0,1
119,48,5,3,0,1
85,48,4,5,0,1
138,48,3,4,0,1
87,48,5,3,0,1
36,48,5,5,0,1
19,48,3,3,1,1
37,48,4,5,0,1
78,48,4,4,1,1
39,48,3,3,1,1
22,48,5,5,1,1
93,48,4,4,1,1
93,48,3,4,1,1
59,48,4,5,0,1
25,48,3,4,1,1
61,48,5,4,1,1
131,48,5,3,0,1
10,48,4,5,0,1
150,48,6,4,0,1
118,48,5,4,0,1
118,48,5,5,0,1
101,48,4,4,0,1
2,48,5,3,1,1
32,48,4,4,0,1
32,48,4,3,0,1
15,48,4,3,0,1
102,48,3,5,0,1
33,48,4,3,0,1
68,48,3,3,0,1
51,48,4,4,1,1
35,48,4,4,1,1
122,48,5,6,0,1
105,48,3,4,0,1
140,48,5,4,0,1
54,48,3,4,0,1
54,48,4,5,0,1
3,48,5,4,0,1
21,48,4,4,0,1
91,48,4,4,0,1
39,48,3,3,1,1
110,48,3,3,1,1
41,48,4,3,1,1
94,48,3,4,1,1
83,48,4,4,1,1
25,48,2,3,1,1
14,48,5,4,0,1
61,48,3,3,1,1
26,48,4,4,1,1
50,48,4,4,0,1
149,48,2,2,0,1
34,48,3,4,0,1
29,48,3,4,0,1
53,48,5,3,1,1
53,48,4,3,1,1
71,48,5,2,0,1
33,48,5,3,0,1
4,48,4,3,1,1
52,48,4,5,0,1
75,48,3,4,1,1
93,48,3,5,1,1
31,48,5,4,0,1
43,48,3,4,0,1
55,48,3,3,0,1
55,48,4,4,0,1
4,48,4,3,1,1
4,48,5,4,1,1
28,48,5,5,0,1
52,48,4,3,0,1
64,48,2,3,0,1
24,48,5,4,1,1
94,48,3,3,1,1
49,48,3,3,0,1
43,48,4,4,0,1
67,48,4,3,1,1
27,48,4,4,0,1
15,48,4,4,0,1
45,48,3,4,1,1
54,48,3,4,0,1
96,48,4,4,1,1
25,48,3,4,1,1
147,48,5,3,0,1
32,48,4,5,0,1
67,48,4,4,1,1
69,48,4,4,1,1
23,48,4,5,1,1
16,48,3,5,1,1
103,48,5,5,1,1
70,48,3,3,0,1
5,48,5,5,0,1
35,48,3,5,1,1
18,48,3,4,1,1
14,48,4,4,0,1
57,48,5,2,0,1
42,48,3,4,1,1
45,48,3,4,1,1
26,48,4,4,1,1
69,48,3,4,1,1
68,48,2,3,0,1
27,48,3,4,0,1
89,49,5,5,1,1
120,49,4,4,1,1
132,49,3,5,0,1
130,49,4,3,0,1
124,49,5,4,0,1
79,49,3,4,0,1
121,49,4,3,0,1
118,49,6,4,0,1
122,49,4,3,0,1
132,49,3,5,0,1
123,49,3,4,1,1
90,49,3,3,0,1
137,49,4,4,1,1
102,49,3,3,0,1
113,49,5,6,0,1
111,49,5,5,0,1
128,49,3,3,0,1
138,49,4,4,0,1
59,49,3,4,0,1
140,49,3,4,0,1
119,49,4,4,0,1
73,49,3,4,0,1
108,49,4,4,0,1
54,49,5,3,0,1
93,49,3,3,1,1
99,49,4,4,1,1
77,49,4,4,0,1
130,49,5,5,0,1
149,49,4,5,0,1
22,49,6,5,1,1
75,49,5,4,1,1
110,49,6,4,1,1
81,49,6,4,1,1
133,49,4,4,1,1
140,49,4,5,0,1
76,49,5,3,1,1
111,49,5,4,0,1
123,49,3,4,1,1
77,49,3,4,0,1
72,49,3,3,1,1
101,49,4,3,0,1
101,49,6,4,0,1
136,49,4,3,1,1
50,49,3,6,0,1
51,49,2,3,1,1
63,49,4,4,1,1
46,49,2,4,0,1
122,49,4,3,0,1
47,49,3,5,0,1
19,49,6,4,1,1
123,49,3,5,1,1
130,49,4,3,0,1
72,49,2,4,1,1
91,49,2,3,0,1
144,49,4,4,1,1
88,49,3,4,1,1
94,49,2,4,1,1
148,49,4,4,1,1
148,49,3,3,1,1
44,49,6,5,1,1
79,49,2,4,0,1
116,49,2,3,0,1
47,49,3,4,0,1
117,49,4,4,1,1
48,49,6,5,0,1
49,49,4,4,0,1
122,49,4,3,0,1
122,49,5,6,0,1
71,49,3,3,0,1
141,49,4,4,1,1
125,49,3,4,1,1
39,49,3,4,1,1
74,49,4,5,0,1
74,49,4,4,0,1
75,49,5,3,1,1
23,49,4,4,1,1
128,49,5,5,0,1
8,49,4,4,1,1
96,49,4,4,1,1
62,49,5,3,0,1
10,49,4,3,0,1
150,49,4,3,0,1
47,49,3,3,0,1
13,49,4,3,1,1
66,49,5,4,1,1
118,49,5,3,0,1
67,49,2,4,1,1
137,49,4,4,1,1
16,49,5,4,1,1
139,49,3,4,1,1
121,49,4,4,0,1
35,49,4,4,1,1
87,49,3,4,0,1
35,49,5,5,1,1
70,49,4,4,0,1
71,49,4,5,0,1
43,49,5,4,0,1
3,49,5,4,0,1
143,49,3,4,1,1
6,49,4,5,1,1
145,49,5,5,0,1
41,49,2,4,1,1
145,49,4,5,0,1
146,49,6,4,1,1
25,49,3,4,1,1
43,49,4,3,0,1
9,49,4,2,1,1
44,49,5,4,1,1
97,49,4,4,0,1
28,49,4,4,0,1
12,49,3,3,1,1
99,49,4,4,1,1
99,49,4,4,1,1
65,49,5,4,0,1
117,49,5,5,1,1
83,49,5,5,1,1
66,49,5,4,1,1
15,49,4,3,0,1
56,49,4,3,1,1
68,49,5,4,0,1
120,49,4,3,1,1
104,49,3,3,0,1
139,49,3,2,1,1
53,49,5,4,1,1
8,49,3,3,1,1
142,49,5,3,1,1
21,49,2,3,0,1
56,49,4,4,1,1
24,49,5,5,1,1
100,49,3,4,1,1
96,49,4,4,1,1
148,49,4,5,1,1
4,49,4,3,1,1
10,49,5,2,0,1
45,49,4,4,1,1
17,49,4,4,0,1
17,49,5,6,0,1
17,49,3,4,0,1
150,49,3,3,0,1
12,49,4,4,1,1
7,49,4,3,0,1
65,49,5,5,0,1
144,49,5,4,1,1
5,49,5,4,0,1
13,49,4,4,1,1
31,49,3,3,0,1
55,49,4,6,0,1
69,49,5,3,1,1
26,49,5,4,1,1
10,49,5,4,0,1
39,49,3,3,1,1
107,49,3,3,0,1
28,49,5,6,0,1
70,49,4,4,0,1
66,49,5,5,1,1
18,49,5,4,1,1
26,49,5,3,1,1
29,49,4,4,0,1
24,49,4,5,1,1
72,50,4,3,1,1
141,50,5,3,1,1
63,50,3,4,1,1
7,50,5,5,0,1
8,50,5,4,1,1
49,50,4,4,0,1
50,50,5,4,0,1
50,50,4,3,0,1
38,50,5,3,0,1
132,50,4,2,0,1
99,50,5,5,1,1
64,50,5,4,0,1
105,50,5,5,0,1
134,50,3,3,0,1
19,50,4,3,1,1
89,50,5,5,1,1
101,50,5,5,0,1
62,50,4,4,0,1
137,50,3,3,1,1
108,50,4,4,0,1
86,50,3,3,0,1
75,50,4,2,1,1
92,50,3,3,0,1
87,50,3,4,0,1
6,50,3,4,1,1
140,50,5,4,0,1
112,50,3,4,0,1
124,50,3,2,0,1
130,50,3,3,0,1
9,50,4,4,1,1
137,50,3,5,1,1
10,50,5,4,0,1
143,50,4,5,1,1
28,50,4,3,0,1
127,50,5,5,0,1
98,50,5,4,1,1
99,50,6,4,1,1
111,50,5,4,0,1
15,50,5,4,0,1
114,50,5,3,0,1
85,50,5,4,0,1
86,50,3,3,0,1
51,50,4,4,1,1
104,50,4,3,0,1
104,50,3,4,0,1
35,50,5,4,1,1
53,50,4,4,1,1
88,50,3,4,1,1
2,50,5,6,1,1
107,50,4,4,0,1
91,50,3,2,0,1
126,50,5,5,1,1
120,50,6,3,1,1
126,50,4,3,1,1
6,50,3,3,1,1
41,50,4,4,1,1
145,50,3,4,0,1
129,50,5,5,1,1
130,50,3,4,0,1
113,50,6,5,0,1
113,50,4,3,0,1
148,50,5,5,1,1
98,50,5,5,1,1
116,50,4,3,0,1
47,50,5,4,0,1
65,50,2,3,0,1
118,50,4,5,0,1
135,50,5,4,1,1
49,50,3,5,0,1
119,50,4,4,0,1
15,50,4,3,0,1
34,50,4,4,0,1
52,50,4,4,0,1
122,50,4,4,0,1
88,50,3,3,1,1
106,50,3,3,1,1
20,50,4,5,1,1
126,50,4,3,1,1
144,50,6,5,1,1
109,50,5,4,1,1
128,50,3,4,0,1
77,50,4,4,0,1
78,50,5,4,1,1
61,50,2,4,1,1
131,50,4,5,0,1
131,50,2,3,0,1
131,50,4,4,0,1
80,50,3,4,0,1
80,50,3,5,0,1
46,50,2,3,0,1
29,50,4,4,0,1
29,50,3,4,0,1
117,50,3,5,1,1
13,50,4,4,1,1
32,50,3,3,0,1
67,50,2,3,1,1
102,50,4,3,0,1
16,50,3,4,1,1
121,50,4,5,0,1
121,50,4,4,0,1
35,50,4,3,1,1
70,50,4,3,0,1
105,50,3,3,0,1
140,50,4,3,0,1
54,50,4,2,0,1
54,50,3,2,0,1
3,50,4,5,0,1
38,50,4,4,0,1
73,50,5,5,0,1
108,50,4,5,0,1
22,50,3,3,1,1
22,50,3,4,1,1
41,50,3,3,1,1
76,50,4,4,1,1
25,50,6,5,1,1
95,50,3,4,0,1
95,50,3,4,0,1
95,50,3,4,0,1
9,50,3,3,1,1
9,50,3,3,1,1
44,50,2,4,1,1
44,50,3,4,1,1
79,50,5,4,0,1
149,50,4,4,0,1
149,50,4,3,0,1
133,50,3,4,1,1
12,50,4,5,1,1
117,50,3,3,1,1
66,50,5,4,1,1
66,50,3,2,1,1
50,50,4,5,0,1
120,50,6,5,1,1
69,50,4,3,1,1
18,50,4,4,1,1
18,50,4,4,1,1
18,50,4,4,1,1
72,50,5,4,1,1
107,50,4,5,0,1
107,50,4,4,0,1
107,50,4,4,0,1
21,50,3,4,0,1
56,50,3,4,1,1
56,50,3,2,1,1
91,50,3,4,0,1
110,50,3,4,1,1
110,50,4,4,1,1
145,50,4,3,0,1
8,50,5,4,1,1
43,50,4,3,0,1
43,50,4,4,0,1
148,50,4,3,1,1
27,50,3,3,0,1
97,50,5,4,0,1
81,50,2,3,1,1
81,50,3,4,1,1
81,50,2,3,1,1
84,50,4,4,1,1
68,50,5,5,0,1
68,50,4,4,0,1
17,50,3,4,0,1
122,50,5,5,0,1
1,50,5,3,0,1
1,50,4,5,0,1
36,50,3,5,0,1
106,50,4,5,1,1
90,50,3,4,0,1
4,50,5,4,1,1
109,50,4,5,1,1
109,50,3,2,1,1
58,50,4,4,1,1
93,50,4,4,1,1
128,50,3,3,0,1
77,50,3,3,0,1
77,50,4,5,0,1
26,50,5,4,1,1
26,50,5,4,1,1
26,50,4,5,1,1
26,50,5,5,1,1
10,50,4,4,0,1
10,50,4,4,0,1
45,50,5,3,1,1
45,50,5,4,1,1
80,50,4,4,0,1
150,50,4,3,0,1
150,50,4,5,0,1
